datetime,calls,temperature,humidity,windspeed,cloud,rainrate,is_weekend,is_holiday
01-01-2015 00:00,20,13,94,2.875,0,0,0,0
01-01-2015 01:00,10,13,94,2.875,0,0,0,0
01-01-2015 02:00,2,13,94,2.875,0,0,0,0
01-01-2015 03:00,4,13,94,2.875,0,0,0,0
01-01-2015 04:00,1,13,94,2.875,0,0,0,0
01-01-2015 05:00,13,13,94,2.875,0,0,0,0
01-01-2015 06:00,15,13,94,2.875,0,0,0,0
01-01-2015 07:00,49,13,94,2.875,0,0,0,0
01-01-2015 08:00,158,13,94,2.875,0,0,0,0
01-01-2015 09:00,248,13,94,2.875,0,0,0,0
01-01-2015 10:00,441,13,94,2.875,0,0,0,0
01-01-2015 11:00,530,13,94,2.875,0,0,0,0
01-01-2015 12:00,581,13,94,2.875,0,0,0,0
01-01-2015 13:00,537,13,94,2.875,0,0,0,0
01-01-2015 14:00,466,13,94,2.875,0,0,0,0
01-01-2015 15:00,475,13,94,2.875,0,0,0,0
01-01-2015 16:00,403,13,94,2.875,0,0,0,0
01-01-2015 17:00,355,13,94,2.875,0,0,0,0
01-01-2015 18:00,432,13,94,2.875,0,0,0,0
01-01-2015 19:00,272,13,94,2.875,0,0,0,0
01-01-2015 20:00,154,13,94,2.875,0,0,0,0
01-01-2015 21:00,195,13,94,2.875,0,0,0,0
01-01-2015 22:00,171,13,94,2.875,0,0,0,0
01-01-2015 23:00,34,13,94,2.875,0,0,0,0
02-01-2015 00:00,11,13,94,2.875,0,0,0,0
02-01-2015 01:00,2,13,94,2.875,0,0,0,0
02-01-2015 02:00,5,13,94,2.875,0,0,0,0
02-01-2015 03:00,7,13,94,2.875,0,0,0,0
02-01-2015 04:00,19,13,94,2.875,0,0,0,0
02-01-2015 05:00,38,13,94,2.875,0,0,0,0
02-01-2015 06:00,88,13,94,2.875,0,0,0,0
02-01-2015 07:00,323,13,94,2.875,0,0,0,0
02-01-2015 08:00,643,13,94,2.875,0,0,0,0
02-01-2015 09:00,1269,13,94,2.875,0,0,0,0
02-01-2015 10:00,1777,13,94,2.875,0,0,0,0
02-01-2015 11:00,1832,13,94,2.875,0,0,0,0
02-01-2015 12:00,1593,13,94,2.875,0,0,0,0
02-01-2015 13:00,1333,13,94,2.875,0,0,0,0
02-01-2015 14:00,1300,13,94,2.875,0,0,0,0
02-01-2015 15:00,1260,13,94,2.875,0,0,0,0
02-01-2015 16:00,1321,13,94,2.875,0,0,0,0
02-01-2015 17:00,1498,13,94,2.875,0,0,0,0
02-01-2015 18:00,1466,13,94,2.875,0,0,0,0
02-01-2015 19:00,1461,13,94,2.875,0,0,0,0
02-01-2015 20:00,1034,13,94,2.875,0,0,0,0
02-01-2015 21:00,585,13,94,2.875,0,0,0,0
02-01-2015 22:00,326,13,94,2.875,0,0,0,0
02-01-2015 23:00,121,13,94,2.875,0,0,0,0
03-01-2015 00:00,64,13,94,2.875,0,0,1,1
03-01-2015 01:00,17,13,94,2.875,0,0,1,1
03-01-2015 02:00,20,13,94,2.875,0,0,1,1
03-01-2015 03:00,21,13,94,2.875,0,0,1,1
03-01-2015 04:00,22,13,94,2.875,0,0,1,1
03-01-2015 05:00,28,13,94,2.875,0,0,1,1
03-01-2015 06:00,82,13,94,2.875,0,0,1,1
03-01-2015 07:00,209,13,94,2.875,0,0,1,1
03-01-2015 08:00,466,13,94,2.875,0,0,1,1
03-01-2015 09:00,755,13,94,2.875,0,0,1,1
03-01-2015 10:00,927,13,94,2.875,0,0,1,1
03-01-2015 11:00,988,13,94,2.875,0,0,1,1
03-01-2015 12:00,1018,13,94,2.875,0,0,1,1
03-01-2015 13:00,896,13,94,2.875,0,0,1,1
03-01-2015 14:00,815,13,94,2.875,0,0,1,1
03-01-2015 15:00,645,13,94,2.875,0,0,1,1
03-01-2015 16:00,629,13,94,2.875,0,0,1,1
03-01-2015 17:00,658,13,94,2.875,0,0,1,1
03-01-2015 18:00,630,13,94,2.875,0,0,1,1
03-01-2015 19:00,542,13,94,2.875,0,0,1,1
03-01-2015 20:00,424,13,94,2.875,0,0,1,1
03-01-2015 21:00,268,13,94,2.875,0,0,1,1
03-01-2015 22:00,163,13,94,2.875,0,0,1,1
03-01-2015 23:00,77,13,94,2.875,0,0,1,1
04-01-2015 00:00,28,13,94,2.875,0,0,1,0
04-01-2015 01:00,15,13,94,2.875,0,0,1,0
04-01-2015 02:00,3,13,94,2.875,0,0,1,0
04-01-2015 03:00,7,13,94,2.875,0,0,1,0
04-01-2015 04:00,1,13,94,2.875,0,0,1,0
04-01-2015 05:00,5,13,94,2.875,0,0,1,0
04-01-2015 06:00,28,13,94,2.875,0,0,1,0
04-01-2015 07:00,94,13,94,2.875,0,0,1,0
04-01-2015 08:00,200,13,94,2.875,0,0,1,0
04-01-2015 09:00,309,13,94,2.875,0,0,1,0
04-01-2015 10:00,364,13,94,2.875,0,0,1,0
04-01-2015 11:00,387,13,94,2.875,0,0,1,0
04-01-2015 12:00,418,13,94,2.875,0,0,1,0
04-01-2015 13:00,350,13,94,2.875,0,0,1,0
04-01-2015 14:00,335,13,94,2.875,0,0,1,0
04-01-2015 15:00,342,13,94,2.875,0,0,1,0
04-01-2015 16:00,318,13,94,2.875,0,0,1,0
04-01-2015 17:00,322,13,94,2.875,0,0,1,0
04-01-2015 18:00,479,13,94,2.875,0,0,1,0
04-01-2015 19:00,329,13,94,2.875,0,0,1,0
04-01-2015 20:00,189,13,94,2.875,0,0,1,0
04-01-2015 21:00,172,13,94,2.875,0,0,1,0
04-01-2015 22:00,98,13,94,2.875,0,0,1,0
04-01-2015 23:00,39,13,94,2.875,0,0,1,0
05-01-2015 00:00,10,13,94,2.875,0,0,0,0
05-01-2015 01:00,5,13,94,2.875,0,0,0,0
05-01-2015 02:00,4,13,94,2.875,0,0,0,0
05-01-2015 03:00,3,13,94,2.875,0,0,0,0
05-01-2015 04:00,4,13,94,2.875,0,0,0,0
05-01-2015 05:00,7,13,94,2.875,0,0,0,0
05-01-2015 06:00,41,13,94,2.875,0,0,0,0
05-01-2015 07:00,63,13,94,2.875,0,0,0,0
05-01-2015 08:00,152,13,94,2.875,0,0,0,0
05-01-2015 09:00,363,13,94,2.875,0,0,0,0
05-01-2015 10:00,623,13,94,2.875,0,0,0,0
05-01-2015 11:00,852,13,94,2.875,0,0,0,0
05-01-2015 12:00,866,13,94,2.875,0,0,0,0
05-01-2015 13:00,790,13,94,2.875,0,0,0,0
05-01-2015 14:00,728,13,94,2.875,0,0,0,0
05-01-2015 15:00,600,13,94,2.875,0,0,0,0
05-01-2015 16:00,651,13,94,2.875,0,0,0,0
05-01-2015 17:00,565,13,94,2.875,0,0,0,0
05-01-2015 18:00,690,13,94,2.875,0,0,0,0
05-01-2015 19:00,538,13,94,2.875,0,0,0,0
05-01-2015 20:00,389,13,94,2.875,0,0,0,0
05-01-2015 21:00,331,13,94,2.875,0,0,0,0
05-01-2015 22:00,178,13,94,2.875,0,0,0,0
05-01-2015 23:00,88,13,94,2.875,0,0,0,0
06-01-2015 00:00,46,13,94,2.875,0,0,0,0
06-01-2015 01:00,16,13,94,2.875,0,0,0,0
06-01-2015 02:00,8,13,94,2.875,0,0,0,0
06-01-2015 03:00,1,13,94,2.875,0,0,0,0
06-01-2015 04:00,10,13,94,2.875,0,0,0,0
06-01-2015 05:00,11,13,94,2.875,0,0,0,0
06-01-2015 06:00,35,13,94,2.875,0,0,0,0
06-01-2015 07:00,110,13,94,2.875,0,0,0,0
06-01-2015 08:00,211,13,94,2.875,0,0,0,0
06-01-2015 09:00,416,13,94,2.875,0,0,0,0
06-01-2015 10:00,711,13,94,2.875,0,0,0,0
06-01-2015 11:00,801,13,94,2.875,0,0,0,0
06-01-2015 12:00,827,13,94,2.875,0,0,0,0
06-01-2015 13:00,696,13,94,2.875,0,0,0,0
06-01-2015 14:00,692,13,94,2.875,0,0,0,0
06-01-2015 15:00,622,13,94,2.875,0,0,0,0
06-01-2015 16:00,559,13,94,2.875,0,0,0,0
06-01-2015 17:00,615,13,94,2.875,0,0,0,0
06-01-2015 18:00,715,13,94,2.875,0,0,0,0
06-01-2015 19:00,573,13,94,2.875,0,0,0,0
06-01-2015 20:00,522,13,94,2.875,0,0,0,0
06-01-2015 21:00,227,13,94,2.875,0,0,0,0
06-01-2015 22:00,125,13,94,2.875,0,0,0,0
06-01-2015 23:00,69,13,94,2.875,0,0,0,0
07-01-2015 00:00,11,13,94,2.875,0,0,0,0
07-01-2015 01:00,3,13,94,2.875,0,0,0,0
07-01-2015 03:00,1,13,94,2.875,0,0,0,0
07-01-2015 04:00,2,13,94,2.875,0,0,0,0
07-01-2015 05:00,2,13,94,2.875,0,0,0,0
07-01-2015 06:00,30,13,94,2.875,0,0,0,0
07-01-2015 07:00,84,13,94,2.875,0,0,0,0
07-01-2015 08:00,191,13,94,2.875,0,0,0,0
07-01-2015 09:00,326,13,94,2.875,0,0,0,0
07-01-2015 10:00,587,13,94,2.875,0,0,0,0
07-01-2015 11:00,824,13,94,2.875,0,0,0,0
07-01-2015 12:00,770,13,94,2.875,0,0,0,0
07-01-2015 13:00,707,13,94,2.875,0,0,0,0
07-01-2015 14:00,662,13,94,2.875,0,0,0,0
07-01-2015 15:00,674,13,94,2.875,0,0,0,0
07-01-2015 16:00,672,13,94,2.875,0,0,0,0
07-01-2015 17:00,699,13,94,2.875,0,0,0,0
07-01-2015 18:00,610,13,94,2.875,0,0,0,0
07-01-2015 19:00,459,13,94,2.875,0,0,0,0
07-01-2015 20:00,286,13,94,2.875,0,0,0,0
07-01-2015 21:00,191,13,94,2.875,0,0,0,0
07-01-2015 22:00,257,13,94,2.875,0,0,0,0
07-01-2015 23:00,62,13,94,2.875,0,0,0,0
08-01-2015 00:00,10,13,94,2.875,0,0,0,0
08-01-2015 01:00,4,13,94,2.875,0,0,0,0
08-01-2015 02:00,18,13,94,2.875,0,0,0,0
08-01-2015 03:00,11,13,94,2.875,0,0,0,0
08-01-2015 05:00,9,13,94,2.875,0,0,0,0
08-01-2015 06:00,28,13,94,2.875,0,0,0,0
08-01-2015 07:00,79,13,94,2.875,0,0,0,0
08-01-2015 08:00,234,13,94,2.875,0,0,0,0
08-01-2015 09:00,415,13,94,2.875,0,0,0,0
08-01-2015 10:00,577,13,94,2.875,0,0,0,0
08-01-2015 11:00,819,13,94,2.875,0,0,0,0
08-01-2015 12:00,784,13,94,2.875,0,0,0,0
08-01-2015 13:00,663,13,94,2.875,0,0,0,0
08-01-2015 14:00,628,13,94,2.875,0,0,0,0
08-01-2015 15:00,548,13,94,2.875,0,0,0,0
08-01-2015 16:00,545,13,94,2.875,0,0,0,0
08-01-2015 17:00,518,13,94,2.875,0,0,0,0
08-01-2015 18:00,471,13,94,2.875,0,0,0,0
08-01-2015 19:00,381,13,94,2.875,0,0,0,0
08-01-2015 20:00,257,13,94,2.875,0,0,0,0
08-01-2015 21:00,157,13,94,2.875,0,0,0,0
08-01-2015 22:00,107,13,94,2.875,0,0,0,0
08-01-2015 23:00,32,13,94,2.875,0,0,0,0
09-01-2015 00:00,7,13,94,2.875,0,0,0,0
09-01-2015 01:00,2,13,94,2.875,0,0,0,0
09-01-2015 02:00,2,13,94,2.875,0,0,0,0
09-01-2015 03:00,2,13,94,2.875,0,0,0,0
09-01-2015 04:00,6,13,94,2.875,0,0,0,0
09-01-2015 05:00,3,13,94,2.875,0,0,0,0
09-01-2015 06:00,20,13,94,2.875,0,0,0,0
09-01-2015 07:00,74,13,94,2.875,0,0,0,0
09-01-2015 08:00,202,13,94,2.875,0,0,0,0
09-01-2015 09:00,356,13,94,2.875,0,0,0,0
09-01-2015 10:00,602,13,94,2.875,0,0,0,0
09-01-2015 11:00,849,13,94,2.875,0,0,0,0
09-01-2015 12:00,872,13,94,2.875,0,0,0,0
09-01-2015 13:00,695,13,94,2.875,0,0,0,0
09-01-2015 14:00,716,13,94,2.875,0,0,0,0
09-01-2015 15:00,565,13,94,2.875,0,0,0,0
09-01-2015 16:00,485,13,94,2.875,0,0,0,0
09-01-2015 17:00,547,13,94,2.875,0,0,0,0
09-01-2015 18:00,538,13,94,2.875,0,0,0,0
09-01-2015 19:00,395,13,94,2.875,0,0,0,0
09-01-2015 20:00,292,13,94,2.875,0,0,0,0
09-01-2015 21:00,204,13,94,2.875,0,0,0,0
09-01-2015 22:00,114,13,94,2.875,0,0,0,0
09-01-2015 23:00,92,13,94,2.875,0,0,0,0
10-01-2015 00:00,16,13,94,2.875,0,0,1,0
10-01-2015 01:00,4,13,94,2.875,0,0,1,0
10-01-2015 02:00,1,13,94,2.875,0,0,1,0
10-01-2015 04:00,3,13,94,2.875,0,0,1,0
10-01-2015 05:00,5,13,94,2.875,0,0,1,0
10-01-2015 06:00,16,13,94,2.875,0,0,1,0
10-01-2015 07:00,58,13,94,2.875,0,0,1,0
10-01-2015 08:00,129,13,94,2.875,0,0,1,0
10-01-2015 09:00,265,13,94,2.875,0,0,1,0
10-01-2015 10:00,515,13,94,2.875,0,0,1,0
10-01-2015 11:00,723,13,94,2.875,0,0,1,0
10-01-2015 12:00,729,13,94,2.875,0,0,1,0
10-01-2015 13:00,655,13,94,2.875,0,0,1,0
10-01-2015 14:00,555,13,94,2.875,0,0,1,0
10-01-2015 15:00,473,13,94,2.875,0,0,1,0
10-01-2015 16:00,460,13,94,2.875,0,0,1,0
10-01-2015 17:00,435,13,94,2.875,0,0,1,0
10-01-2015 18:00,390,13,94,2.875,0,0,1,0
10-01-2015 19:00,292,13,94,2.875,0,0,1,0
10-01-2015 20:00,184,13,94,2.875,0,0,1,0
10-01-2015 21:00,114,13,94,2.875,0,0,1,0
10-01-2015 22:00,181,13,94,2.875,0,0,1,0
10-01-2015 23:00,51,13,94,2.875,0,0,1,0
11-01-2015 00:00,7,13,94,2.875,0,0,1,0
11-01-2015 01:00,6,13,94,2.875,0,0,1,0
11-01-2015 02:00,5,13,94,2.875,0,0,1,0
11-01-2015 03:00,6,13,94,2.875,0,0,1,0
11-01-2015 04:00,5,13,94,2.875,0,0,1,0
11-01-2015 05:00,16,13,94,2.875,0,0,1,0
11-01-2015 06:00,26,13,94,2.875,0,0,1,0
11-01-2015 07:00,72,13,94,2.875,0,0,1,0
11-01-2015 08:00,111,13,94,2.875,0,0,1,0
11-01-2015 09:00,226,13,94,2.875,0,0,1,0
11-01-2015 10:00,314,13,94,2.875,0,0,1,0
11-01-2015 11:00,384,13,94,2.875,0,0,1,0
11-01-2015 12:00,330,13,94,2.875,0,0,1,0
11-01-2015 13:00,271,13,94,2.875,0,0,1,0
11-01-2015 14:00,264,13,94,2.875,0,0,1,0
11-01-2015 15:00,286,13,94,2.875,0,0,1,0
11-01-2015 16:00,229,13,94,2.875,0,0,1,0
11-01-2015 17:00,286,13,94,2.875,0,0,1,0
11-01-2015 18:00,333,13,94,2.875,0,0,1,0
11-01-2015 19:00,262,13,94,2.875,0,0,1,0
11-01-2015 20:00,243,13,94,2.875,0,0,1,0
11-01-2015 21:00,150,13,94,2.875,0,0,1,0
11-01-2015 22:00,71,13,94,2.875,0,0,1,0
11-01-2015 23:00,26,13,94,2.875,0,0,1,0
12-01-2015 00:00,11,13,94,2.875,0,0,0,0
12-01-2015 01:00,4,13,94,2.875,0,0,0,0
12-01-2015 02:00,1,13,94,2.875,0,0,0,0
12-01-2015 03:00,4,13,94,2.875,0,0,0,0
12-01-2015 04:00,17,13,94,2.875,0,0,0,0
12-01-2015 05:00,12,13,94,2.875,0,0,0,0
12-01-2015 06:00,39,13,94,2.875,0,0,0,0
12-01-2015 07:00,114,13,94,2.875,0,0,0,0
12-01-2015 08:00,165,13,94,2.875,0,0,0,0
12-01-2015 09:00,382,13,94,2.875,0,0,0,0
12-01-2015 10:00,644,13,94,2.875,0,0,0,0
12-01-2015 11:00,762,13,94,2.875,0,0,0,0
12-01-2015 12:00,944,13,94,2.875,0,0,0,0
12-01-2015 13:00,766,13,94,2.875,0,0,0,0
12-01-2015 14:00,652,13,94,2.875,0,0,0,0
12-01-2015 15:00,557,13,94,2.875,0,0,0,0
12-01-2015 16:00,508,13,94,2.875,0,0,0,0
12-01-2015 17:00,488,13,94,2.875,0,0,0,0
12-01-2015 18:00,445,13,94,2.875,0,0,0,0
12-01-2015 19:00,274,13,94,2.875,0,0,0,0
12-01-2015 20:00,214,13,94,2.875,0,0,0,0
12-01-2015 21:00,125,13,94,2.875,0,0,0,0
12-01-2015 22:00,143,13,94,2.875,0,0,0,0
12-01-2015 23:00,73,13,94,2.875,0,0,0,0
13-01-2015 00:00,8,13,94,2.875,0,0,0,0
13-01-2015 01:00,10,13,94,2.875,0,0,0,0
13-01-2015 02:00,2,13,94,2.875,0,0,0,0
13-01-2015 03:00,3,13,94,2.875,0,0,0,0
13-01-2015 04:00,4,13,94,2.875,0,0,0,0
13-01-2015 05:00,7,13,94,2.875,0,0,0,0
13-01-2015 06:00,27,13,94,2.875,0,0,0,0
13-01-2015 07:00,61,13,94,2.875,0,0,0,0
13-01-2015 08:00,154,13,94,2.875,0,0,0,0
13-01-2015 09:00,278,13,94,2.875,0,0,0,0
13-01-2015 10:00,525,13,94,2.875,0,0,0,0
13-01-2015 11:00,774,13,94,2.875,0,0,0,0
13-01-2015 12:00,812,13,94,2.875,0,0,0,0
13-01-2015 13:00,670,13,94,2.875,0,0,0,0
13-01-2015 14:00,589,13,94,2.875,0,0,0,0
13-01-2015 15:00,557,13,94,2.875,0,0,0,0
13-01-2015 16:00,557,13,94,2.875,0,0,0,0
13-01-2015 17:00,493,13,94,2.875,0,0,0,0
13-01-2015 18:00,416,13,94,2.875,0,0,0,0
13-01-2015 19:00,291,13,94,2.875,0,0,0,0
13-01-2015 20:00,240,13,94,2.875,0,0,0,0
13-01-2015 21:00,149,13,94,2.875,0,0,0,0
13-01-2015 22:00,82,13,94,2.875,0,0,0,0
13-01-2015 23:00,48,13,94,2.875,0,0,0,0
14-01-2015 00:00,26,13,94,2.875,0,0,0,1
14-01-2015 01:00,10,13,94,2.875,0,0,0,1
14-01-2015 02:00,8,13,94,2.875,0,0,0,1
14-01-2015 03:00,5,13,94,2.875,0,0,0,1
14-01-2015 04:00,11,13,94,2.875,0,0,0,1
14-01-2015 05:00,39,13,94,2.875,0,0,0,1
14-01-2015 06:00,93,13,94,2.875,0,0,0,1
14-01-2015 07:00,194,13,94,2.875,0,0,0,1
14-01-2015 08:00,373,13,94,2.875,0,0,0,1
14-01-2015 09:00,606,13,94,2.875,0,0,0,1
14-01-2015 10:00,768,13,94,2.875,0,0,0,1
14-01-2015 11:00,868,13,94,2.875,0,0,0,1
14-01-2015 12:00,796,13,94,2.875,0,0,0,1
14-01-2015 13:00,681,13,94,2.875,0,0,0,1
14-01-2015 14:00,579,13,94,2.875,0,0,0,1
14-01-2015 15:00,582,13,94,2.875,0,0,0,1
14-01-2015 16:00,533,13,94,2.875,0,0,0,1
14-01-2015 17:00,515,13,94,2.875,0,0,0,1
14-01-2015 18:00,562,13,94,2.875,0,0,0,1
14-01-2015 19:00,450,13,94,2.875,0,0,0,1
14-01-2015 20:00,371,13,94,2.875,0,0,0,1
14-01-2015 21:00,225,13,94,2.875,0,0,0,1
14-01-2015 22:00,90,13,94,2.875,0,0,0,1
14-01-2015 23:00,23,13,94,2.875,0,0,0,1
15-01-2015 00:00,3,13,94,2.875,0,0,0,0
15-01-2015 01:00,7,13,94,2.875,0,0,0,0
15-01-2015 02:00,9,13,94,2.875,0,0,0,0
15-01-2015 03:00,2,13,94,2.875,0,0,0,0
15-01-2015 05:00,8,13,94,2.875,0,0,0,0
15-01-2015 06:00,28,13,94,2.875,0,0,0,0
15-01-2015 07:00,64,13,94,2.875,0,0,0,0
15-01-2015 08:00,194,13,94,2.875,0,0,0,0
15-01-2015 09:00,360,13,94,2.875,0,0,0,0
15-01-2015 10:00,569,13,94,2.875,0,0,0,0
15-01-2015 11:00,713,13,94,2.875,0,0,0,0
15-01-2015 12:00,768,13,94,2.875,0,0,0,0
15-01-2015 13:00,677,13,94,2.875,0,0,0,0
15-01-2015 14:00,656,13,94,2.875,0,0,0,0
15-01-2015 15:00,686,13,94,2.875,0,0,0,0
15-01-2015 16:00,625,13,94,2.875,0,0,0,0
15-01-2015 17:00,752,13,94,2.875,0,0,0,0
15-01-2015 18:00,757,13,94,2.875,0,0,0,0
15-01-2015 19:00,355,13,94,2.875,0,0,0,0
15-01-2015 20:00,283,13,94,2.875,0,0,0,0
15-01-2015 21:00,208,13,94,2.875,0,0,0,0
15-01-2015 22:00,137,13,94,2.875,0,0,0,0
15-01-2015 23:00,52,13,94,2.875,0,0,0,0
16-01-2015 00:00,18,13,94,2.875,0,0,0,0
16-01-2015 01:00,10,13,94,2.875,0,0,0,0
16-01-2015 04:00,4,13,94,2.875,0,0,0,0
16-01-2015 05:00,4,13,94,2.875,0,0,0,0
16-01-2015 06:00,29,13,94,2.875,0,0,0,0
16-01-2015 07:00,63,13,94,2.875,0,0,0,0
16-01-2015 08:00,178,13,94,2.875,0,0,0,0
16-01-2015 09:00,329,13,94,2.875,0,0,0,0
16-01-2015 10:00,566,13,94,2.875,0,0,0,0
16-01-2015 11:00,740,13,94,2.875,0,0,0,0
16-01-2015 12:00,735,13,94,2.875,0,0,0,0
16-01-2015 13:00,686,13,94,2.875,0,0,0,0
16-01-2015 14:00,636,13,94,2.875,0,0,0,0
16-01-2015 15:00,571,13,94,2.875,0,0,0,0
16-01-2015 16:00,543,13,94,2.875,0,0,0,0
16-01-2015 17:00,513,13,94,2.875,0,0,0,0
16-01-2015 18:00,782,13,94,2.875,0,0,0,0
16-01-2015 19:00,487,13,94,2.875,0,0,0,0
16-01-2015 20:00,289,13,94,2.875,0,0,0,0
16-01-2015 21:00,198,13,94,2.875,0,0,0,0
16-01-2015 22:00,174,13,94,2.875,0,0,0,0
16-01-2015 23:00,72,13,94,2.875,0,0,0,0
17-01-2015 00:00,28,13,94,2.875,0,0,1,0
17-01-2015 01:00,6,13,94,2.875,0,0,1,0
17-01-2015 03:00,1,13,94,2.875,0,0,1,0
17-01-2015 04:00,4,13,94,2.875,0,0,1,0
17-01-2015 05:00,13,13,94,2.875,0,0,1,0
17-01-2015 06:00,41,13,94,2.875,0,0,1,0
17-01-2015 07:00,116,13,94,2.875,0,0,1,0
17-01-2015 08:00,274,13,94,2.875,0,0,1,0
17-01-2015 09:00,423,13,94,2.875,0,0,1,0
17-01-2015 10:00,721,13,94,2.875,0,0,1,0
17-01-2015 11:00,809,13,94,2.875,0,0,1,0
17-01-2015 12:00,725,13,94,2.875,0,0,1,0
17-01-2015 13:00,719,13,94,2.875,0,0,1,0
17-01-2015 14:00,666,13,94,2.875,0,0,1,0
17-01-2015 15:00,583,13,94,2.875,0,0,1,0
17-01-2015 16:00,525,13,94,2.875,0,0,1,0
17-01-2015 17:00,591,13,94,2.875,0,0,1,0
17-01-2015 18:00,579,13,94,2.875,0,0,1,0
17-01-2015 19:00,473,13,94,2.875,0,0,1,0
17-01-2015 20:00,274,13,94,2.875,0,0,1,0
17-01-2015 21:00,156,13,94,2.875,0,0,1,0
17-01-2015 22:00,113,13,94,2.875,0,0,1,0
17-01-2015 23:00,57,13,94,2.875,0,0,1,0
18-01-2015 00:00,34,13,94,2.875,0,0,1,0
18-01-2015 01:00,9,13,94,2.875,0,0,1,0
18-01-2015 02:00,5,13,94,2.875,0,0,1,0
18-01-2015 03:00,3,13,94,2.875,0,0,1,0
18-01-2015 04:00,7,13,94,2.875,0,0,1,0
18-01-2015 05:00,7,13,94,2.875,0,0,1,0
18-01-2015 06:00,23,13,94,2.875,0,0,1,0
18-01-2015 07:00,90,13,94,2.875,0,0,1,0
18-01-2015 08:00,195,13,94,2.875,0,0,1,0
18-01-2015 09:00,227,13,94,2.875,0,0,1,0
18-01-2015 10:00,333,13,94,2.875,0,0,1,0
18-01-2015 11:00,361,13,94,2.875,0,0,1,0
18-01-2015 12:00,353,13,94,2.875,0,0,1,0
18-01-2015 13:00,284,13,94,2.875,0,0,1,0
18-01-2015 14:00,272,13,94,2.875,0,0,1,0
18-01-2015 15:00,279,13,94,2.875,0,0,1,0
18-01-2015 16:00,244,13,94,2.875,0,0,1,0
18-01-2015 17:00,303,13,94,2.875,0,0,1,0
18-01-2015 18:00,341,13,94,2.875,0,0,1,0
18-01-2015 19:00,286,13,94,2.875,0,0,1,0
18-01-2015 20:00,215,13,94,2.875,0,0,1,0
18-01-2015 21:00,134,13,94,2.875,0,0,1,0
18-01-2015 22:00,72,13,94,2.875,0,0,1,0
18-01-2015 23:00,31,13,94,2.875,0,0,1,0
19-01-2015 00:00,16,13,94,2.875,0,0,0,0
19-01-2015 01:00,6,13,94,2.875,0,0,0,0
19-01-2015 02:00,4,13,94,2.875,0,0,0,0
19-01-2015 03:00,3,13,94,2.875,0,0,0,0
19-01-2015 04:00,6,13,94,2.875,0,0,0,0
19-01-2015 05:00,15,13,94,2.875,0,0,0,0
19-01-2015 06:00,33,13,94,2.875,0,0,0,0
19-01-2015 07:00,62,13,94,2.875,0,0,0,0
19-01-2015 08:00,152,13,94,2.875,0,0,0,0
19-01-2015 09:00,333,13,94,2.875,0,0,0,0
19-01-2015 10:00,658,13,94,2.875,0,0,0,0
19-01-2015 11:00,840,13,94,2.875,0,0,0,0
19-01-2015 12:00,839,13,94,2.875,0,0,0,0
19-01-2015 13:00,730,13,94,2.875,0,0,0,0
19-01-2015 14:00,697,13,94,2.875,0,0,0,0
19-01-2015 15:00,653,13,94,2.875,0,0,0,0
19-01-2015 16:00,532,13,94,2.875,0,0,0,0
19-01-2015 17:00,537,13,94,2.875,0,0,0,0
19-01-2015 18:00,566,13,94,2.875,0,0,0,0
19-01-2015 19:00,384,13,94,2.875,0,0,0,0
19-01-2015 20:00,307,13,94,2.875,0,0,0,0
19-01-2015 21:00,208,13,94,2.875,0,0,0,0
19-01-2015 22:00,95,13,94,2.875,0,0,0,0
19-01-2015 23:00,33,13,94,2.875,0,0,0,0
20-01-2015 00:00,7,13,94,2.875,0,0,0,0
20-01-2015 01:00,1,13,94,2.875,0,0,0,0
20-01-2015 02:00,29,13,94,2.875,0,0,0,0
20-01-2015 03:00,7,13,94,2.875,0,0,0,0
20-01-2015 04:00,2,13,94,2.875,0,0,0,0
20-01-2015 05:00,1,13,94,2.875,0,0,0,0
20-01-2015 06:00,25,13,94,2.875,0,0,0,0
20-01-2015 07:00,88,13,94,2.875,0,0,0,0
20-01-2015 08:00,188,13,94,2.875,0,0,0,0
20-01-2015 09:00,322,13,94,2.875,0,0,0,0
20-01-2015 10:00,563,13,94,2.875,0,0,0,0
20-01-2015 11:00,653,13,94,2.875,0,0,0,0
20-01-2015 12:00,740,13,94,2.875,0,0,0,0
20-01-2015 13:00,646,13,94,2.875,0,0,0,0
20-01-2015 14:00,649,13,94,2.875,0,0,0,0
20-01-2015 15:00,613,13,94,2.875,0,0,0,0
20-01-2015 16:00,538,13,94,2.875,0,0,0,0
20-01-2015 17:00,520,13,94,2.875,0,0,0,0
20-01-2015 18:00,489,13,94,2.875,0,0,0,0
20-01-2015 19:00,398,13,94,2.875,0,0,0,0
20-01-2015 20:00,299,13,94,2.875,0,0,0,0
20-01-2015 21:00,187,13,94,2.875,0,0,0,0
20-01-2015 22:00,94,13,94,2.875,0,0,0,0
20-01-2015 23:00,40,13,94,2.875,0,0,0,0
21-01-2015 00:00,18,13,94,2.875,0,0,0,0
21-01-2015 01:00,6,13,94,2.875,0,0,0,0
21-01-2015 02:00,3,13,94,2.875,0,0,0,0
21-01-2015 04:00,4,13,94,2.875,0,0,0,0
21-01-2015 05:00,7,13,94,2.875,0,0,0,0
21-01-2015 06:00,13,13,94,2.875,0,0,0,0
21-01-2015 07:00,68,13,94,2.875,0,0,0,0
